speciesKey,species,scientificName,genus,family,order,class,numberOfOccurrences,iucnRedListCategory
5362037,Sedum ternatum,Sedum ternatum Michx.,Sedum,Crassulaceae,Saxifragales,Magnoliopsida,11128,
2809968,Orchis militaris,Orchis militaris L.,Orchis,Orchidaceae,Asparagales,Liliopsida,11126,
5300245,Gagea lutea,Gagea lutea (L.) Ker Gawl.,Gagea,Liliaceae,Liliales,Liliopsida,11118,
2878373,Quercus lobata,Quercus lobata Née,Quercus,Fagaceae,Fagales,Magnoliopsida,11109,NT
5372277,Panax trifolius,Panax trifolius L.,Panax,Araliaceae,Apiales,Magnoliopsida,11096,
2890122,Geranium pyrenaicum,Geranium pyrenaicum Burm.f.,Geranium,Geraniaceae,Geraniales,Magnoliopsida,11092,
7282888,Cylindropuntia acanthocarpa,Cylindropuntia acanthocarpa (Engelm. & J.M.Bigelow) F.M.Knuth,Cylindropuntia,Cactaceae,Caryophyllales,Magnoliopsida,11080,LC
3169340,Lysimachia punctata,Lysimachia punctata L.,Lysimachia,Primulaceae,Ericales,Magnoliopsida,11065,LC
3040252,Reseda lutea,Reseda lutea L.,Reseda,Resedaceae,Brassicales,Magnoliopsida,11061,
6109637,Cynodon dactylon,Cynodon dactylon (L.) Pers.,Cynodon,Poaceae,Poales,Liliopsida,11059,
2735055,Serenoa repens,Serenoa repens (W.Bartram) Small,Serenoa,Arecaceae,Arecales,Liliopsida,11050,
2930137,Solanum lycopersicum,Solanum lycopersicum L.,Solanum,Solanaceae,Solanales,Magnoliopsida,11044,
2705196,Agropyron cristatum,Agropyron cristatum (L.) Gaertn.,Agropyron,Poaceae,Poales,Liliopsida,11043,
8086756,Poa bulbosa,Poa bulbosa L.,Poa,Poaceae,Poales,Liliopsida,11034,
8879961,Quercus stellata,Quercus stellata Wangenh.,Quercus,Fagaceae,Fagales,Magnoliopsida,11022,LC
3171945,Verbascum nigrum,Verbascum nigrum L.,Verbascum,Scrophulariaceae,Lamiales,Magnoliopsida,11017,
2965527,Medicago arabica,Medicago arabica (L.) Huds.,Medicago,Fabaceae,Fabales,Magnoliopsida,11008,
2852794,Hypoxis hirsuta,Hypoxis hirsuta (L.) Coville,Hypoxis,Hypoxidaceae,Asparagales,Liliopsida,10976,
3189848,Acer spicatum,Acer spicatum Lam.,Acer,Sapindaceae,Sapindales,Magnoliopsida,10975,LC
3148260,Doellingeria umbellata,Doellingeria umbellata (Mill.) Nees,Doellingeria,Asteraceae,Asterales,Magnoliopsida,10959,LC
3170291,Asclepias fascicularis,Asclepias fascicularis Decne.,Asclepias,Apocynaceae,Gentianales,Magnoliopsida,10954,
3033227,Eranthis hyemalis,Eranthis hyemalis (L.) Salisb.,Eranthis,Ranunculaceae,Ranunculales,Magnoliopsida,10954,
7958783,Pulmonaria mollis,Pulmonaria mollis Wulfen ex Hornem.,Pulmonaria,Boraginaceae,Boraginales,Magnoliopsida,10938,
6381277,Cylindropuntia imbricata,Cylindropuntia imbricata (Haw.) F.M.Knuth,Cylindropuntia,Cactaceae,Caryophyllales,Magnoliopsida,10935,LC
5384781,Silene nutans,Silene nutans L.,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,10929,
2943190,Caragana arborescens,Caragana arborescens Lam.,Caragana,Fabaceae,Fabales,Magnoliopsida,10866,LC
2889355,Antigonon leptopus,Antigonon leptopus Hook. & Arn.,Antigonon,Polygonaceae,Caryophyllales,Magnoliopsida,10863,
2730185,Eriophorum vaginatum,Eriophorum vaginatum L.,Eriophorum,Cyperaceae,Poales,Liliopsida,10856,LC
5289684,Setaria viridis,Setaria viridis (L.) P.Beauv.,Setaria,Poaceae,Poales,Liliopsida,10855,
2998290,Rubus chamaemorus,Rubus chamaemorus L.,Rubus,Rosaceae,Rosales,Magnoliopsida,10829,LC
5414457,Centaurium erythraea,Centaurium erythraea Rafn,Centaurium,Gentianaceae,Gentianales,Magnoliopsida,10792,LC
2986127,Ribes cereum,Ribes cereum Douglas,Ribes,Grossulariaceae,Saxifragales,Magnoliopsida,10790,
6375040,Helleborus foetidus,Helleborus foetidus L.,Helleborus,Ranunculaceae,Ranunculales,Magnoliopsida,10775,
7622278,Pimpinella saxifraga,Pimpinella saxifraga L.,Pimpinella,Apiaceae,Apiales,Magnoliopsida,10765,
2882803,Arbutus unedo,Arbutus unedo L.,Arbutus,Ericaceae,Ericales,Magnoliopsida,10764,LC
3121695,Artemisia douglasiana,Artemisia douglasiana Besser,Artemisia,Asteraceae,Asterales,Magnoliopsida,10759,
7294644,Nonea pulla,Nonea pulla (L.) DC.,Nonea,Boraginaceae,Boraginales,Magnoliopsida,10755,
6445734,Cyanthillium cinereum,Cyanthillium cinereum (L.) H.Rob.,Cyanthillium,Asteraceae,Asterales,Magnoliopsida,10751,
2889574,Eriogonum umbellatum,Eriogonum umbellatum Torr.,Eriogonum,Polygonaceae,Caryophyllales,Magnoliopsida,10747,
5295044,Smilax aspera,Smilax aspera L.,Smilax,Smilacaceae,Liliales,Liliopsida,10746,
3114238,Rudbeckia triloba,Rudbeckia triloba L.,Rudbeckia,Asteraceae,Asterales,Magnoliopsida,10736,
2767031,Agave americana,Agave americana L.,Agave,Asparagaceae,Asparagales,Liliopsida,10732,LC
2705953,Eleusine indica,Eleusine indica (L.) Gaertn.,Eleusine,Poaceae,Poales,Liliopsida,10678,LC
5387859,Gaillardia aristata,Gaillardia aristata Pursh,Gaillardia,Asteraceae,Asterales,Magnoliopsida,10670,
2891628,Erodium botrys,Erodium botrys (Cav.) Bertol.,Erodium,Geraniaceae,Geraniales,Magnoliopsida,10660,
5334277,Lonicera periclymenum,Lonicera periclymenum L.,Lonicera,Caprifoliaceae,Dipsacales,Magnoliopsida,10656,
5414259,Ilex decidua,Ilex decidua Walter,Ilex,Aquifoliaceae,Aquifoliales,Magnoliopsida,10651,EN
8338793,Modiola caroliniana,Modiola caroliniana (L.) G.Don,Modiola,Malvaceae,Malvales,Magnoliopsida,10634,
2978552,Acacia saligna,Acacia saligna (Labill.) H.L.Wendl.,Acacia,Fabaceae,Fabales,Magnoliopsida,10634,LC
9490132,Petasites hybridus,"Petasites hybridus (L.) G.Gaertn., B.Mey. & Scherb.",Petasites,Asteraceae,Asterales,Magnoliopsida,10626,
5290177,Lagurus ovatus,Lagurus ovatus L.,Lagurus,Poaceae,Poales,Liliopsida,10616,
2963807,Lupinus arboreus,Lupinus arboreus Sims,Lupinus,Fabaceae,Fabales,Magnoliopsida,10607,
3067891,Euphorbia prostrata,Euphorbia prostrata Aiton,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,10605,
3114986,Arctotheca calendula,Arctotheca calendula (L.) Levyns,Arctotheca,Asteraceae,Asterales,Magnoliopsida,10598,
5388967,Solidago rugosa,Solidago rugosa Mill.,Solidago,Asteraceae,Asterales,Magnoliopsida,10598,
5341201,Anchusa officinalis,Anchusa officinalis L.,Anchusa,Boraginaceae,Boraginales,Magnoliopsida,10588,
3190467,Staphylea trifolia,Staphylea trifolia L.,Staphylea,Staphyleaceae,Crossosomatales,Magnoliopsida,10582,LC
2772020,Muscari neglectum,Muscari neglectum Guss. ex Ten.,Muscari,Asparagaceae,Asparagales,Liliopsida,10578,
10010617,Pentanema britannicum,"Pentanema britannicum (L.) D.Gut.Larr., Santos-Vicente, Anderb., E.Rico & M.M.Mart.Ort.",Pentanema,Asteraceae,Asterales,Magnoliopsida,10572,
5334242,Lonicera tatarica,Lonicera tatarica L.,Lonicera,Caprifoliaceae,Dipsacales,Magnoliopsida,10572,CR
5331199,Viola adunca,Viola adunca Sm.,Viola,Violaceae,Malpighiales,Magnoliopsida,10570,
3128225,Centaurea nigra,Centaurea nigra L.,Centaurea,Asteraceae,Asterales,Magnoliopsida,10562,
2878586,Quercus kelloggii,Quercus kelloggii Newb.,Quercus,Fagaceae,Fagales,Magnoliopsida,10560,LC
3068091,Euphorbia corollata,Euphorbia corollata L.,Euphorbia,Euphorbiaceae,Malpighiales,Magnoliopsida,10554,
3085440,Cerastium glomeratum,Cerastium glomeratum Thuill.,Cerastium,Caryophyllaceae,Caryophyllales,Magnoliopsida,10539,
9278365,Salvia coccinea,Salvia coccinea Buc'hoz ex Etl.,Salvia,Lamiaceae,Lamiales,Magnoliopsida,10535,
9182765,Calendula arvensis,Calendula arvensis L.,Calendula,Asteraceae,Asterales,Magnoliopsida,10524,
7353729,Arctium lappa,Arctium lappa L.,Arctium,Asteraceae,Asterales,Magnoliopsida,10494,
3033546,Clematis terniflora,Clematis terniflora DC.,Clematis,Ranunculaceae,Ranunculales,Magnoliopsida,10470,
2888271,Pyrola asarifolia,Pyrola asarifolia Michx.,Pyrola,Ericaceae,Ericales,Magnoliopsida,10458,
2979265,Vachellia farnesiana,Vachellia farnesiana (L.) Wight & Arn.,Vachellia,Fabaceae,Fabales,Magnoliopsida,10456,LC
6371424,Rhamnus alaternus,Rhamnus alaternus L.,Rhamnus,Rhamnaceae,Rosales,Magnoliopsida,10456,LC
5334239,Lonicera sempervirens,Lonicera sempervirens L.,Lonicera,Caprifoliaceae,Dipsacales,Magnoliopsida,10450,
5337460,Richardia grandiflora,Richardia grandiflora (Cham. & Schltdl.) Steud.,Richardia,Rubiaceae,Gentianales,Magnoliopsida,10449,
3152379,Malva moschata,Malva moschata L.,Malva,Malvaceae,Malvales,Magnoliopsida,10448,
3062975,Mercurialis annua,Mercurialis annua L.,Mercurialis,Euphorbiaceae,Malpighiales,Magnoliopsida,10404,
5361949,Simmondsia chinensis,Simmondsia chinensis (Link) C.K.Schneid.,Simmondsia,Simmondsiaceae,Caryophyllales,Magnoliopsida,10388,
3045717,Cardamine diphylla,Cardamine diphylla (Michx.) A.W.Wood,Cardamine,Brassicaceae,Brassicales,Magnoliopsida,10370,
3167003,Triodanis perfoliata,Triodanis perfoliata (L.) Nieuwl.,Triodanis,Campanulaceae,Asterales,Magnoliopsida,10354,
3190541,Rhus ovata,Rhus ovata S.Watson,Rhus,Anacardiaceae,Sapindales,Magnoliopsida,10349,LC
2925529,Verbena officinalis,Verbena officinalis L.,Verbena,Verbenaceae,Lamiales,Magnoliopsida,10331,
5304283,Hyacinthoides non-scripta,Hyacinthoides non-scripta (L.) Chouard ex Rothm.,Hyacinthoides,Asparagaceae,Asparagales,Liliopsida,10327,
5384741,Silene coronaria,Silene coronaria (L.) Clairv.,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,10279,
8370958,Matricaria chamomilla,Matricaria chamomilla L.,Matricaria,Asteraceae,Asterales,Magnoliopsida,10271,
3189755,Plantago maritima,Plantago maritima L.,Plantago,Plantaginaceae,Lamiales,Magnoliopsida,10269,LC
5356522,Lathyrus tuberosus,Lathyrus tuberosus L.,Lathyrus,Fabaceae,Fabales,Magnoliopsida,10237,LC
8377116,Epacris impressa,Epacris impressa Labill.,Epacris,Ericaceae,Ericales,Magnoliopsida,10230,
3033894,Berberis vulgaris,Berberis vulgaris L.,Berberis,Berberidaceae,Ranunculales,Magnoliopsida,10230,
5359047,Trifolium montanum,Trifolium montanum L.,Trifolium,Fabaceae,Fabales,Magnoliopsida,10229,
2752808,Erythronium oregonum,Erythronium oregonum Applegate,Erythronium,Liliaceae,Liliales,Liliopsida,10220,
5420987,Ludwigia octovalvis,Ludwigia octovalvis (Jacq.) P.H.Raven,Ludwigia,Onagraceae,Myrtales,Magnoliopsida,10217,LC
3082263,Cornus mas,Cornus mas L.,Cornus,Cornaceae,Cornales,Magnoliopsida,10214,LC
5331347,Viola tricolor,Viola tricolor L.,Viola,Violaceae,Malpighiales,Magnoliopsida,10199,
3041022,Armoracia rusticana,"Armoracia rusticana P.Gaertn., B.Mey. & Scherb.",Armoracia,Brassicaceae,Brassicales,Magnoliopsida,10198,LC
3085776,Honckenya peploides,Honckenya peploides (L.) Ehrh.,Honckenya,Caryophyllaceae,Caryophyllales,Magnoliopsida,10186,
9506227,Alocasia odora,Alocasia odora (G.Lodd.) Spach,Alocasia,Araceae,Alismatales,Liliopsida,10179,
3034393,Eryngium planum,Eryngium planum L.,Eryngium,Apiaceae,Apiales,Magnoliopsida,10178,
2888951,Rumex acetosa,Rumex acetosa L.,Rumex,Polygonaceae,Caryophyllales,Magnoliopsida,10175,
5361815,Urtica urens,Urtica urens L.,Urtica,Urticaceae,Rosales,Magnoliopsida,10169,
5398828,Mikania scandens,Mikania scandens (L.) Willd.,Mikania,Asteraceae,Asterales,Magnoliopsida,10151,
3034391,Eryngium maritimum,Eryngium maritimum L.,Eryngium,Apiaceae,Apiales,Magnoliopsida,10149,
3083750,Atriplex canescens,Atriplex canescens (Pursh) Nutt.,Atriplex,Amaranthaceae,Caryophyllales,Magnoliopsida,10139,
2765175,Tradescantia ohiensis,Tradescantia ohiensis Raf.,Tradescantia,Commelinaceae,Commelinales,Liliopsida,10131,
2986239,Pittosporum undulatum,Pittosporum undulatum Vent.,Pittosporum,Pittosporaceae,Apiales,Magnoliopsida,10110,
5385604,Antennaria dioica,Antennaria dioica (L.) Gaertn.,Antennaria,Asteraceae,Asterales,Magnoliopsida,10109,
2752872,Erythronium grandiflorum,Erythronium grandiflorum Pursh,Erythronium,Liliaceae,Liliales,Liliopsida,10104,
5290299,Elymus repens,Elymus repens (L.) Gould,Elymus,Poaceae,Poales,Liliopsida,10099,
2879098,Quercus ilex,Quercus ilex L.,Quercus,Fagaceae,Fagales,Magnoliopsida,10089,LC
5401996,Heterotheca grandiflora,Heterotheca grandiflora Nutt.,Heterotheca,Asteraceae,Asterales,Magnoliopsida,10086,
2700736,Luzula pilosa,Luzula pilosa (L.) Willd.,Luzula,Juncaceae,Poales,Liliopsida,10068,
3120950,Artemisia ludoviciana,Artemisia ludoviciana Nutt.,Artemisia,Asteraceae,Asterales,Magnoliopsida,10055,
2913463,Galium triflorum,Galium triflorum Michx.,Galium,Rubiaceae,Gentianales,Magnoliopsida,10044,LC
5349731,Erythrina herbacea,Erythrina herbacea L.,Erythrina,Fabaceae,Fabales,Magnoliopsida,10039,LC
3152438,Sphaeralcea coccinea,Sphaeralcea coccinea (Nutt.) Rydb.,Sphaeralcea,Malvaceae,Malvales,Magnoliopsida,10035,
5576859,Sapindus drummondii,Sapindus drummondii Hook. & Arn.,Sapindus,Sapindaceae,Sapindales,Magnoliopsida,10012,
5356623,Lathyrus sylvestris,Lathyrus sylvestris L.,Lathyrus,Fabaceae,Fabales,Magnoliopsida,9996,LC
3945144,Cochemiea grahamii,Cochemiea grahamii (Engelm.) Doweld,Cochemiea,Cactaceae,Caryophyllales,Magnoliopsida,9992,LC
4930695,Croton setiger,Croton setiger Hook.,Croton,Euphorbiaceae,Malpighiales,Magnoliopsida,9942,
6390897,Persicaria sagittata,Persicaria sagittata (L.) H.Gross,Persicaria,Polygonaceae,Caryophyllales,Magnoliopsida,9931,LC
3172070,Veronica hederifolia,Veronica hederifolia L.,Veronica,Plantaginaceae,Lamiales,Magnoliopsida,9928,
3622328,Marah fabacea,Marah fabacea (Naudin) Greene,Marah,Cucurbitaceae,Cucurbitales,Magnoliopsida,9918,
5359445,Trifolium hirtum,Trifolium hirtum All.,Trifolium,Fabaceae,Fabales,Magnoliopsida,9909,
3095609,Pulicaria dysenterica,Pulicaria dysenterica (L.) Bernh.,Pulicaria,Asteraceae,Asterales,Magnoliopsida,9904,
2747939,Crocosmia crocosmiiflora,Crocosmia × crocosmiiflora (Lemoine) N.E.Br.,Crocosmia,Iridaceae,Asparagales,Liliopsida,9902,
5338804,Houstonia pusilla,Houstonia pusilla Schoepf,Houstonia,Rubiaceae,Gentianales,Magnoliopsida,9890,
2755063,Dioscorea communis,Dioscorea communis (L.) Caddick & Wilkin,Dioscorea,Dioscoreaceae,Dioscoreales,Liliopsida,9879,
3172100,Veronica filiformis,Veronica filiformis Sm.,Veronica,Plantaginaceae,Lamiales,Magnoliopsida,9877,
2722529,Carex lurida,Carex lurida Wahlenb.,Carex,Cyperaceae,Poales,Liliopsida,9871,LC
3104349,Liatris punctata,Liatris punctata Hook.,Liatris,Asteraceae,Asterales,Magnoliopsida,9854,
3099285,Isocoma menziesii,Isocoma menziesii (Hook. & Arn.) G.L.Nesom,Isocoma,Asteraceae,Asterales,Magnoliopsida,9845,
3048540,Erysimum capitatum,Erysimum capitatum (Douglas ex Hook.) Greene,Erysimum,Brassicaceae,Brassicales,Magnoliopsida,9840,
2750779,Calochortus albus,Calochortus albus (Benth.) Douglas ex Benth.,Calochortus,Liliaceae,Liliales,Liliopsida,9839,
3040237,Populus fremontii,Populus fremontii S.Watson,Populus,Salicaceae,Malpighiales,Magnoliopsida,9822,LC
4033648,Persicaria perfoliata,Persicaria perfoliata (L.) H.Gross,Persicaria,Polygonaceae,Caryophyllales,Magnoliopsida,9810,
2887069,Sideroxylon lanuginosum,Sideroxylon lanuginosum Michx.,Sideroxylon,Sapotaceae,Ericales,Magnoliopsida,9794,LC
5396474,Heliopsis helianthoides,Heliopsis helianthoides (L.) Sweet,Heliopsis,Asteraceae,Asterales,Magnoliopsida,9785,
5420380,Psidium guajava,Psidium guajava L.,Psidium,Myrtaceae,Myrtales,Magnoliopsida,9784,LC
3054299,Carya cordiformis,Carya cordiformis (Wangenh.) K.Koch,Carya,Juglandaceae,Fagales,Magnoliopsida,9764,LC
5370313,Purshia tridentata,Purshia tridentata (Pursh) DC.,Purshia,Rosaceae,Rosales,Magnoliopsida,9758,
5414326,Primula elatior,Primula elatior (L.) L.,Primula,Primulaceae,Ericales,Magnoliopsida,9756,
5331278,Viola pedata,Viola pedata L.,Viola,Violaceae,Malpighiales,Magnoliopsida,9733,
2888363,Sarcodes sanguinea,Sarcodes sanguinea Torr.,Sarcodes,Ericaceae,Ericales,Magnoliopsida,9727,
3133950,Coreopsis tinctoria,Coreopsis tinctoria Nutt.,Coreopsis,Asteraceae,Asterales,Magnoliopsida,9724,
3088323,Petasites frigidus,Petasites frigidus (L.) Fr.,Petasites,Asteraceae,Asterales,Magnoliopsida,9716,LC
5324951,Himantoglossum hircinum,Himantoglossum hircinum (L.) Spreng.,Himantoglossum,Orchidaceae,Asparagales,Liliopsida,9712,
3092583,Silphium laciniatum,Silphium laciniatum L.,Silphium,Asteraceae,Asterales,Magnoliopsida,9711,
3128990,Plectocephalus americanus,Plectocephalus americanus (Nutt.) D.Don,Plectocephalus,Asteraceae,Asterales,Magnoliopsida,9699,
3170701,Castilleja exserta,Castilleja exserta (A.Heller) T.I.Chuang & Heckard,Castilleja,Orobanchaceae,Lamiales,Magnoliopsida,9684,
2927849,Polemonium reptans,Polemonium reptans L.,Polemonium,Polemoniaceae,Ericales,Magnoliopsida,9680,
6027128,Sanicula europaea,Sanicula europaea L.,Sanicula,Apiaceae,Apiales,Magnoliopsida,9673,
8268789,Platanus racemosa,Platanus racemosa Nutt. ex Audubon,Platanus,Platanaceae,Proteales,Magnoliopsida,9666,LC
2770039,Polygonatum biflorum,Polygonatum biflorum (Walter) Elliott,Polygonatum,Asparagaceae,Asparagales,Liliopsida,9665,
2891583,Geranium sibiricum,Geranium sibiricum L.,Geranium,Geraniaceae,Geraniales,Magnoliopsida,9645,
5341204,Pulmonaria officinalis,Pulmonaria officinalis L.,Pulmonaria,Boraginaceae,Boraginales,Magnoliopsida,9640,LC
3169107,Paxistima myrsinites,Paxistima myrsinites (Pursh) Raf.,Paxistima,Celastraceae,Celastrales,Magnoliopsida,9636,
10852031,Oncosiphon pilulifer,Oncosiphon pilulifer (L.fil.) Källersjö,Oncosiphon,Asteraceae,Asterales,Magnoliopsida,9623,
2952882,Bituminaria bituminosa,Bituminaria bituminosa (L.) C.H.Stirt.,Bituminaria,Fabaceae,Fabales,Magnoliopsida,9598,
2888439,Papaver somniferum,Papaver somniferum L.,Papaver,Papaveraceae,Ranunculales,Magnoliopsida,9595,
5391710,Bidens cernua,Bidens cernua L.,Bidens,Asteraceae,Asterales,Magnoliopsida,9591,LC
8112114,Elymus hystrix,Elymus hystrix L.,Elymus,Poaceae,Poales,Liliopsida,9581,
2927064,Salvia farinacea,Salvia farinacea Benth.,Salvia,Lamiaceae,Lamiales,Magnoliopsida,9556,
2975328,Vicia hirsuta,Vicia hirsuta (L.) Gray,Vicia,Fabaceae,Fabales,Magnoliopsida,9556,
2882868,Vaccinium angustifolium,Vaccinium angustifolium Aiton,Vaccinium,Ericaceae,Ericales,Magnoliopsida,9534,
5390618,Cota tinctoria,Cota tinctoria (L.) J.Gay,Cota,Asteraceae,Asterales,Magnoliopsida,9522,
5415376,Ruellia caroliniensis,Ruellia caroliniensis (J.F.Gmel.) Steud.,Ruellia,Acanthaceae,Lamiales,Magnoliopsida,9514,
2705081,Panicum virgatum,Panicum virgatum L.,Panicum,Poaceae,Poales,Liliopsida,9512,
2925531,Verbena stricta,Verbena stricta Vent.,Verbena,Verbenaceae,Lamiales,Magnoliopsida,9508,
5353342,Dalea purpurea,Dalea purpurea Vent.,Dalea,Fabaceae,Fabales,Magnoliopsida,9504,
3169357,Lysimachia quadrifolia,Lysimachia quadrifolia L.,Lysimachia,Primulaceae,Ericales,Magnoliopsida,9494,
2740314,Uvularia sessilifolia,Uvularia sessilifolia L.,Uvularia,Colchicaceae,Liliales,Liliopsida,9491,
5347796,Genista monspessulana,Genista monspessulana (L.) L.A.S.Johnson,Genista,Fabaceae,Fabales,Magnoliopsida,9490,EN
4084229,Lantana strigocamara,Lantana × strigocamara R.W.Sanders,Lantana,Verbenaceae,Lamiales,Magnoliopsida,9485,
2876176,Alnus rubra,Alnus rubra Bong.,Alnus,Betulaceae,Fagales,Magnoliopsida,9479,LC
2879984,Quercus chrysolepis,Quercus chrysolepis Liebm.,Quercus,Fagaceae,Fagales,Magnoliopsida,9454,LC
3034782,Smyrnium olusatrum,Smyrnium olusatrum L.,Smyrnium,Apiaceae,Apiales,Magnoliopsida,9452,
5396106,Eurybia macrophylla,Eurybia macrophylla (L.) Cass.,Eurybia,Asteraceae,Asterales,Magnoliopsida,9449,
7468660,Asystasia intrusa,Asystasia intrusa (Forssk.) Blume,Asystasia,Acanthaceae,Lamiales,Magnoliopsida,9428,
5415012,Linaria purpurea,Linaria purpurea (L.) Mill.,Linaria,Plantaginaceae,Lamiales,Magnoliopsida,9421,
7127810,Cyclamen hederifolium,Cyclamen hederifolium Aiton,Cyclamen,Primulaceae,Ericales,Magnoliopsida,9419,LC
7397090,Pyrola americana,Pyrola americana G.Don,Pyrola,Ericaceae,Ericales,Magnoliopsida,9411,
3073687,Cnidoscolus stimulosus,Cnidoscolus stimulosus (Michx.) Engelm. & A.Gray,Cnidoscolus,Euphorbiaceae,Malpighiales,Magnoliopsida,9400,
5384837,Silene laciniata,Silene laciniata Cav.,Silene,Caryophyllaceae,Caryophyllales,Magnoliopsida,9399,
2888269,Pyrola rotundifolia,Pyrola rotundifolia L.,Pyrola,Ericaceae,Ericales,Magnoliopsida,9390,
3170442,Araujia sericifera,Araujia sericifera Brot.,Araujia,Apocynaceae,Gentianales,Magnoliopsida,9378,
5373368,Rapistrum rugosum,Rapistrum rugosum (L.) All.,Rapistrum,Brassicaceae,Brassicales,Magnoliopsida,9365,
7334631,Hylotelephium maximum,Hylotelephium maximum (L.) Holub,Hylotelephium,Crassulaceae,Saxifragales,Magnoliopsida,9352,
2797036,Platanthera dilatata,Platanthera dilatata (Pursh) Lindl. ex L.C.Beck,Platanthera,Orchidaceae,Asparagales,Liliopsida,9348,
3021730,Prunus cerasifera,Prunus cerasifera Ehrh.,Prunus,Rosaceae,Rosales,Magnoliopsida,9346,DD
7362606,Calandrinia menziesii,Calandrinia menziesii Hook.,Calandrinia,Montiaceae,Caryophyllales,Magnoliopsida,9345,
2888814,Dipsacus laciniatus,Dipsacus laciniatus L.,Dipsacus,Caprifoliaceae,Dipsacales,Magnoliopsida,9342,
7821030,Polygonum aviculare,Polygonum aviculare L.,Polygonum,Polygonaceae,Caryophyllales,Magnoliopsida,9341,
5372854,Salix nigra,Salix nigra Marshall,Salix,Salicaceae,Malpighiales,Magnoliopsida,9334,LC
2988354,Physocarpus opulifolius,Physocarpus opulifolius (L.) Maxim.,Physocarpus,Rosaceae,Rosales,Magnoliopsida,9334,
5331176,Viola glabella,Viola glabella Nutt.,Viola,Violaceae,Malpighiales,Magnoliopsida,9330,
2889887,Phoradendron leucarpum,Phoradendron leucarpum (Raf.) Reveal & M.C.Johnst.,Phoradendron,Viscaceae,Santalales,Magnoliopsida,9311,
2964906,Centrosema virginianum,Centrosema virginianum (L.) Benth.,Centrosema,Fabaceae,Fabales,Magnoliopsida,9309,
3084883,Sesuvium portulacastrum,Sesuvium portulacastrum (L.) L.,Sesuvium,Aizoaceae,Caryophyllales,Magnoliopsida,9302,LC
9823072,Oxalis stricta,Oxalis stricta L.,Oxalis,Oxalidaceae,Oxalidales,Magnoliopsida,9293,
3084704,Portulaca pilosa,Portulaca pilosa L.,Portulaca,Portulacaceae,Caryophyllales,Magnoliopsida,9288,
3114043,Packera aurea,Packera aurea (L.) Á.Löve & D.Löve,Packera,Asteraceae,Asterales,Magnoliopsida,9286,
2977636,Pueraria montana,Pueraria montana (Lour.) Merr.,Pueraria,Fabaceae,Fabales,Magnoliopsida,9277,
2888722,Sambucus ebulus,Sambucus ebulus L.,Sambucus,Viburnaceae,Dipsacales,Magnoliopsida,9275,LC
7331435,Cistus albidus,Cistus albidus L.,Cistus,Cistaceae,Malvales,Magnoliopsida,9273,
5388927,Solidago sempervirens,Solidago sempervirens L.,Solidago,Asteraceae,Asterales,Magnoliopsida,9257,LC
2722051,Carex pendula,Carex pendula Huds.,Carex,Cyperaceae,Poales,Liliopsida,9253,
5384113,Opuntia fragilis,Opuntia fragilis (Nutt.) Haw.,Opuntia,Cactaceae,Caryophyllales,Magnoliopsida,9252,LC
3052436,Arabidopsis thaliana,Arabidopsis thaliana (L.) Heynh.,Arabidopsis,Brassicaceae,Brassicales,Magnoliopsida,9246,
2888293,Pyrola elliptica,Pyrola elliptica Nutt.,Pyrola,Ericaceae,Ericales,Magnoliopsida,9228,
3913203,Hylodesmum glutinosum,Hylodesmum glutinosum (Muhl. ex Willd.) H.Ohashi & R.R.Mill,Hylodesmum,Fabaceae,Fabales,Magnoliopsida,9219,LC
9023462,Centaurea montana,Centaurea montana L.,Centaurea,Asteraceae,Asterales,Magnoliopsida,9195,
